,episode_scores
535,-91.88344100447672
536,-264.21121510144525
537,-91.88338510586152
538,-91.88346167610989
539,-352.2080683104592
540,-264.21117146857597
541,-264.21110406388146
542,-352.2079933530085
543,-352.20792186198787
544,-264.21115360290287
545,-244.65718429580005
546,-264.21077978180955
547,-169.4460347440828
548,-163.1786972597427
549,-326.1357471026344
550,-266.88092835983883
551,-314.4964562612499
552,-137.71866122697745
553,-146.88415032684497
554,-244.65715986592204
555,-284.0839125090207
556,-157.35891389460167
557,-275.2136475410613
558,-244.65714015029135
559,-191.51714828747276
560,-326.13585885315615
561,-176.21394695031398
562,-264.21078356256294
563,-244.65720262751398
564,-176.21388782484726
565,-244.6571684387574
566,-176.21388342882622
567,-88.21700483662127
568,-244.6571623159051
569,-244.6571971812218
570,-78.78983513378863
571,-227.8008630364144
572,-235.9279150322607
573,-95.8680203554106
574,-264.21137648452816
575,-146.8841054337507
576,-88.21738632539171
577,-254.0579054979172
578,-88.21715979374834
579,-81.70003647214192
580,-195.77466667773265
581,-352.2080498801864
582,-264.2111013445921
583,-275.210215105333
584,-200.21161633747604
585,-200.21151562247314
586,-200.21156177325756
587,-95.86784474889657
588,-284.0839678453674
589,-264.2115861404482
590,-235.92778381878165
591,-314.49639395123853
592,-300.2081594636151
593,-146.88302826875244
594,-213.11759032093997
595,-81.70002607273169
596,-352.20728660175587
597,-71.18703580252806
598,-142.1523061521401
599,-146.8830779756678
600,-84.83241344290492
601,-146.88278374296846
602,-264.21050221991857
603,-176.21358448986226
604,-137.71710975079554
605,-254.05781093069072
606,-200.21627338482844
607,-65.87350919692673
608,-314.4935170230668
609,-137.71612329358732
610,-287.1666792594672
611,-173.89771292511114
612,-74.78962972072857
613,125.52265203401598
614,-102.53759315042727
615,-176.21311715041563
616,-118.06793207173273
617,-97.99140496513763
618,-104.97663180766416
619,-220.2129807637236
620,-183.544570998855
621,-163.17769780397225
622,-63.07336127809339
623,-163.17773930423303
624,-163.17775029887068
625,-206.46230019293012
626,-129.62790069495878
627,-326.1337794141796
